# Odd core environment

This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- 'base3' and 'base2' representations of the odd core are given.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

n,oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71,m73
1466,733,1,33,1000011,1011011101,1,3,5,7,5,2,11,20,8,20,30,36,2,28,44,25,1,63,23,3
1467,1467,0,50,2000100,10110111011,0,2,4,4,11,5,4,18,17,10,24,32,5,10,36,51,3,60,47,7
1468,367,2,14,111121,101101111,1,2,3,4,3,10,6,22,19,26,34,39,23,38,49,13,1,32,12,2
1469,1469,0,14,2000102,10110111101,2,4,6,6,0,7,6,20,19,12,26,34,7,12,38,53,5,62,49,9
1470,735,1,14,1000020,1011011111,0,0,0,9,7,4,13,22,10,22,32,38,4,30,46,27,3,65,25,5
1471,1471,0,62,2000111,10110111111,1,1,1,8,2,9,8,22,21,14,28,36,9,14,40,55,7,64,51,11
1472,23,6,4,212,10111,2,3,2,1,10,6,4,0,23,23,23,23,23,23,23,23,23,23,23,23
1473,1473,0,33,2000120,10111000001,0,3,3,10,4,11,10,1,23,16,30,38,11,16,42,57,9,66,53,13
1474,737,1,50,1000022,1011100001,2,2,2,0,9,6,15,1,12,24,34,40,6,32,48,29,5,0,27,7
1475,1475,0,50,2000122,10111000011,2,0,5,1,6,13,12,3,25,18,32,40,13,18,44,0,11,1,55,15
1476,369,2,4,111200,101110001,0,4,5,6,5,12,8,1,21,28,36,0,25,40,51,15,3,34,14,4
1477,1477,0,4,2000201,10111000101,1,2,0,3,8,15,14,5,27,20,34,1,15,20,46,2,13,3,57,17
1478,739,1,4,1000101,1011100011,1,4,4,2,11,8,17,3,14,26,36,1,8,34,50,31,7,2,29,9
1479,1479,0,33,2000210,10111000111,0,4,2,5,10,0,16,7,0,22,36,3,17,22,48,4,15,5,59,19
1480,185,3,14,20212,10111001,2,0,3,9,3,15,14,1,11,30,0,21,13,44,26,8,2,51,43,39
1481,1481,0,9,2000212,10111001001,2,1,4,7,12,2,18,9,2,24,1,5,19,24,50,6,17,7,61,21
1482,741,1,14,1000110,1011100101,0,1,6,4,0,10,0,5,16,28,1,3,10,36,52,33,9,4,31,11
1483,1483,0,50,2000221,10111001011,1,3,6,9,1,4,1,11,4,26,3,7,21,26,52,8,19,9,63,23
1484,371,2,14,111202,101110011,2,1,0,8,7,14,10,3,23,30,1,2,27,42,0,17,5,36,16,6
1485,1485,0,14,2001000,10111001101,0,0,1,0,3,6,3,13,6,28,5,9,23,28,1,10,21,11,65,25
1486,743,1,33,1000112,1011100111,2,3,1,6,2,12,2,7,18,30,3,5,12,38,1,35,11,6,33,13
1487,1487,0,33,2001002,10111001111,2,2,3,2,5,8,5,15,8,30,7,11,25,30,3,12,23,13,67,27
1488,93,4,4,10110,1011101,0,3,2,5,2,8,17,1,6,0,19,11,7,46,40,34,32,26,22,20
1489,1489,0,14,2001011,10111010001,1,4,5,4,7,10,7,17,10,1,9,13,27,32,5,14,25,15,69,29
1490,745,1,31,1000121,1011101001,1,0,3,8,4,14,4,9,20,1,5,7,14,40,3,37,13,8,35,15
1491,1491,0,31,2001020,10111010011,0,1,0,6,9,12,9,19,12,3,11,15,29,34,7,16,27,17,0,31
1492,373,2,4,111211,101110101,1,3,2,10,9,16,12,5,25,1,3,4,29,44,2,19,7,38,18,8
1493,1493,0,4,2001022,10111010101,2,3,2,8,11,14,11,21,14,5,13,17,31,36,9,18,29,19,2,33
1494,747,1,14,1000200,1011101011,0,2,5,10,6,16,6,11,22,3,7,9,16,42,5,39,15,10,37,17
1495,1495,0,14,2001101,10111010111,1,0,4,10,0,16,13,0,16,7,15,19,33,38,11,20,31,21,4,35
1496,187,3,14,20221,10111011,1,2,5,0,5,0,16,3,13,1,2,23,15,46,28,10,4,53,45,41
1497,1497,0,14,2001110,10111011001,0,2,6,1,2,1,15,2,18,9,17,21,35,40,13,22,33,23,6,37
1498,749,1,14,1000202,1011101101,2,4,0,1,8,1,8,13,24,5,9,11,18,44,7,41,17,12,39,19
1499,1499,0,14,2001112,10111011011,2,4,1,3,4,3,17,4,20,11,19,23,37,42,15,24,35,25,8,39
1500,375,2,14,111220,101110111,0,0,4,1,11,1,14,7,27,3,5,6,31,46,4,21,9,40,20,10
1501,1501,0,14,2001121,10111011101,1,1,3,5,6,5,0,6,22,13,21,25,39,44,17,26,37,27,10,41
1502,751,1,50,1000211,1011101111,1,1,2,3,10,3,10,15,26,7,11,13,20,46,9,43,19,14,41,21
1503,1503,0,50,2001200,10111011111,0,3,5,7,8,7,2,8,24,15,23,27,41,46,19,28,39,29,12,43
1504,47,5,38,1202,101111,2,2,5,3,8,13,9,1,18,16,10,6,4,0,47,47,47,47,47,47
1505,1505,0,11,2001202,10111100001,2,0,0,9,10,9,4,10,26,17,25,29,0,1,21,30,41,31,14,45
1506,753,1,4,1000220,1011110001,0,3,4,5,12,5,12,17,28,9,13,15,22,1,11,45,21,16,43,23
1507,1507,0,4,2001211,10111100011,1,2,2,0,12,11,6,12,28,19,27,31,2,3,23,32,43,33,16,47
1508,377,2,21,111222,101111001,2,2,6,3,0,3,16,9,0,5,7,8,33,1,6,23,11,42,22,12
1509,1509,0,21,2001220,10111100101,0,4,4,2,1,13,8,14,1,21,29,33,4,5,25,34,45,35,18,49
1510,755,1,21,1000222,1011110011,2,0,6,7,1,7,14,19,1,11,15,17,24,3,13,47,23,18,45,25
1511,1511,0,31,2001222,10111100111,2,1,6,4,3,15,10,16,3,23,31,35,6,7,27,36,47,37,20,51
1512,189,3,38,21000,10111101,0,4,0,2,7,2,18,5,15,3,4,25,17,1,30,12,6,55,47,43
1513,1513,0,21,2002001,10111101001,1,3,1,6,5,0,12,18,5,25,33,37,8,9,29,38,49,39,22,53
1514,757,1,38,1001001,1011110101,1,2,1,9,3,9,16,21,3,13,17,19,26,5,15,49,25,20,47,27
1515,1515,0,50,2002010,10111101011,0,0,3,8,7,2,14,20,7,27,35,39,10,11,31,40,51,41,24,55
1516,379,2,19,112001,101111011,1,4,1,5,2,5,18,11,2,7,9,10,35,3,8,25,13,44,24,14
1517,1517,0,19,2002012,10111101101,2,2,5,10,9,4,16,22,9,29,0,0,12,13,33,42,53,43,26,57
1518,759,1,19,1001010,1011110111,0,4,3,0,5,11,18,0,5,15,19,21,28,7,17,51,27,22,49,29
1519,1519,0,55,2002021,10111101111,1,4,0,1,11,6,18,1,11,0,2,2,14,15,35,44,55,45,28,59
1520,95,4,38,10112,1011111,2,0,4,7,4,10,0,3,8,2,21,13,9,1,42,36,34,28,24,22
1521,1521,0,38,2002100,10111110001,0,1,2,3,0,8,1,3,13,2,4,4,16,17,37,46,57,47,30,61
1522,761,1,9,1001012,1011111001,2,1,5,2,7,13,1,2,7,17,21,23,30,9,19,53,29,24,51,31
1523,1523,0,9,2002102,10111110011,2,3,4,5,2,10,3,5,15,4,6,6,18,19,39,48,59,49,32,63
1524,381,2,38,112010,101111101,0,1,3,7,4,7,1,13,4,9,11,12,37,5,10,27,15,46,26,16
1525,1525,0,38,2002111,10111110101,1,0,6,7,4,12,5,7,17,6,8,8,20,21,41,50,0,51,34,65
1526,763,1,55,1001021,1011111011,1,3,0,4,9,15,3,4,9,19,23,25,32,11,21,55,31,26,53,33
1527,1527,0,55,2002120,10111110111,0,2,1,9,6,14,7,9,19,8,10,10,22,23,43,52,2,53,36,67
1528,191,3,14,21002,10111111,2,1,2,4,9,4,1,7,17,5,6,27,19,3,32,14,8,57,49,45
1529,1529,0,19,2002122,10111111001,2,4,3,0,8,16,9,11,21,10,12,12,24,25,45,54,4,55,38,69
1530,765,1,14,1001100,1011111101,0,0,2,6,11,0,5,6,11,21,25,27,34,13,23,57,33,28,55,35
1531,1531,0,19,2002201,10111111011,1,1,5,2,10,1,11,13,23,12,14,14,26,27,47,56,6,57,40,71
1532,383,2,14,112012,101111111,2,3,5,9,6,9,3,15,6,11,13,14,39,7,12,29,17,48,28,18
1533,1533,0,14,2002210,10111111101,0,3,0,4,12,3,13,15,25,14,16,16,28,29,49,58,8,59,42,0
1534,767,1,19,1001102,1011111111,2,2,4,8,0,2,7,8,13,23,27,29,36,15,25,0,35,30,57,37
1535,1535,0,19,2002212,10111111111,2,0,2,6,1,5,15,17,27,16,18,18,30,31,51,1,10,61,44,2
1536,3,9,2,10,11,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1537,1537,0,55,2002221,11000000001,1,2,4,8,3,7,17,19,0,18,20,20,32,33,0,3,12,63,46,4
1538,769,1,9,1001111,1100000001,1,4,6,10,2,4,9,10,15,25,29,31,38,17,27,2,37,32,59,39
1539,1539,0,9,2010000,11000000011,0,4,6,10,5,9,0,21,2,20,22,22,34,35,2,5,14,65,48,6
1540,385,2,9,112021,110000001,1,0,0,0,8,11,5,17,8,13,15,16,41,9,14,31,19,50,30,20
1541,1541,0,9,2010002,11000000101,2,1,1,1,7,11,2,0,4,22,24,24,36,37,4,7,16,0,50,8
1542,771,1,9,1001120,1100000011,0,1,1,1,4,6,11,12,17,27,31,33,40,19,29,4,39,34,61,41
1543,1543,0,38,2010011,11000000111,1,3,3,3,9,13,4,2,6,24,26,26,38,39,6,9,18,2,52,10
1544,193,3,43,21011,11000001,1,3,4,6,11,6,3,9,19,7,8,29,21,5,34,16,10,59,51,47
1545,1545,0,19,2010020,11000001001,0,0,5,5,11,15,6,4,8,26,28,28,40,41,8,11,20,4,54,12
1546,773,1,43,1001122,1100000101,2,3,3,3,6,8,13,14,19,29,33,35,42,21,31,6,41,36,63,43
1547,1547,0,9,2010022,11000001011,2,2,0,7,0,0,8,6,10,28,30,30,42,43,10,13,22,6,56,14
1548,387,2,43,112100,110000011,0,2,2,2,10,13,7,19,10,15,17,18,0,11,16,33,21,52,32,22
1549,1549,0,43,2010101,11000001101,1,4,2,9,2,2,10,8,12,30,32,32,1,45,12,15,24,8,58,16
1550,775,1,55,1001201,1100000111,1,0,5,5,8,10,15,16,21,0,35,37,1,23,33,8,43,38,65,45
1551,1551,0,55,2010110,11000001111,0,1,4,0,4,4,12,10,14,1,34,34,3,0,14,17,26,10,60,18
1552,97,4,43,10121,1100001,1,2,6,9,6,12,2,5,10,4,23,15,11,3,44,38,36,30,26,24
1553,1553,0,43,2010112,11000010001,2,3,6,2,6,6,14,12,16,3,36,36,5,2,16,19,28,12,62,20
1554,777,1,9,1001210,1100001001,0,2,0,7,10,12,17,18,23,2,0,39,3,25,35,10,45,40,67,47
1555,1555,0,9,2010121,11000010011,1,0,1,4,8,8,16,14,18,5,1,38,7,4,18,21,30,14,64,22
1556,389,2,43,112102,110000101,2,4,4,4,12,15,9,21,12,17,19,20,2,13,18,35,23,54,34,24
1557,1557,0,43,2010200,11000010101,0,2,3,6,10,10,18,16,20,7,3,40,9,6,20,23,32,16,66,24
1558,779,1,19,1001212,1100001011,2,4,2,9,12,14,0,20,25,4,2,0,5,27,37,12,47,42,69,49
1559,1559,0,19,2010202,11000010111,2,4,5,8,12,12,1,18,22,9,5,1,11,8,22,25,34,18,68,26
1560,195,3,43,21020,11000011,0,0,6,8,0,8,5,11,21,9,10,31,23,7,36,18,12,61,53,49
1561,1561,0,19,2010211,11000011001,1,1,0,10,1,14,3,20,24,11,7,3,13,10,24,27,36,20,70,28
1562,781,1,43,1001221,1100001101,1,1,4,0,1,16,2,22,27,6,4,2,7,29,39,14,49,44,0,51
1563,1563,0,55,2010220,11000011011,0,3,2,1,3,16,5,22,26,13,9,5,15,12,26,29,38,22,1,30
1564,391,2,43,112111,110000111,1,1,6,6,1,0,11,0,14,19,21,22,4,15,20,37,25,56,36,26
1565,1565,0,43,2010222,11000011101,2,0,4,3,5,1,7,1,28,15,11,7,17,14,28,31,40,24,3,32
1566,783,1,43,1002000,1100001111,0,3,6,2,3,1,4,1,0,8,6,4,9,31,41,16,51,46,2,53
1567,1567,0,19,2011001,11000011111,1,2,6,5,7,3,9,3,1,17,13,9,19,16,30,33,42,26,5,34
1568,49,5,7,1211,110001,1,4,0,5,10,15,11,3,20,18,12,8,6,2,49,49,49,49,49,49
1569,1569,0,9,2011010,11000100001,0,4,1,7,9,5,11,5,3,19,15,11,21,18,32,35,44,28,7,36
1570,785,1,43,1002002,1100010001,2,0,1,4,5,3,6,3,2,10,8,6,11,33,43,18,53,48,4,55
1571,1571,0,43,2011012,11000100011,2,1,3,9,11,7,13,7,5,21,17,13,23,20,34,37,46,30,9,38
1572,393,2,19,112120,110001001,0,3,1,8,3,2,13,2,16,21,23,24,6,17,22,39,27,58,38,28
1573,1573,0,19,2011021,11000100101,1,3,5,0,0,9,15,9,7,23,19,15,25,22,36,39,48,32,11,40
1574,787,1,19,1002011,1100010011,1,2,3,6,7,5,8,5,4,12,10,8,13,35,45,20,55,50,6,57
1575,1575,0,19,2011100,11000100111,0,0,0,2,2,11,17,11,9,25,21,17,27,24,38,41,50,34,13,42
1576,197,3,7,21022,11000101,2,2,1,10,2,10,7,13,23,11,12,33,25,9,38,20,14,63,55,51
1577,1577,0,31,2011102,11000101001,2,2,2,4,4,13,0,13,11,27,23,19,29,26,40,43,52,36,15,44
1578,789,1,7,1002020,1100010101,0,4,5,8,9,7,10,7,6,14,12,10,15,37,47,22,57,52,8,59
1579,1579,0,43,2011111,11000101011,1,4,4,6,6,15,2,15,13,29,25,21,31,28,42,45,54,38,17,46
1580,395,2,26,112122,110001011,2,0,3,10,5,4,15,4,18,23,25,26,8,19,24,41,29,60,40,30
1581,1581,0,26,2011120,11000101101,0,1,6,8,8,0,4,17,15,0,27,23,33,30,44,47,56,40,19,48
1582,791,1,26,1002022,1100010111,2,1,0,10,11,9,12,9,8,16,14,12,17,39,49,24,59,54,10,61
1583,1583,0,60,2011122,11000101111,2,3,1,10,10,2,6,19,17,2,29,25,35,32,46,49,58,42,21,50
1584,99,4,7,10200,1100011,0,4,1,0,8,14,4,7,12,6,25,17,13,5,46,40,38,32,28,26
1585,1585,0,26,2011201,11000110001,1,0,3,1,12,4,8,21,19,4,31,27,37,34,48,51,60,44,23,52
1586,793,1,26,1002101,1100011001,1,3,2,1,0,11,14,11,10,18,16,14,19,41,51,26,0,56,12,63
1587,1587,0,26,2011210,11000110011,0,2,5,3,1,6,10,0,21,6,33,29,39,36,50,53,1,46,25,54
1588,397,2,7,112201,110001101,1,2,5,1,7,6,17,6,20,25,27,28,10,21,26,43,31,62,42,32
1589,1589,0,7,2011212,11000110101,2,4,0,5,3,8,12,2,23,8,35,31,41,38,52,55,3,48,27,56
1590,795,1,36,1002110,1100011011,0,0,4,3,2,13,16,13,12,20,18,16,21,43,0,28,2,58,14,65
1591,1591,0,36,2011221,11000110111,1,1,2,7,5,10,14,4,25,10,0,33,0,40,1,57,5,50,29,58
1592,199,3,43,21101,11000111,1,4,3,1,4,12,9,15,25,13,14,35,27,11,40,22,16,65,57,53
1593,1593,0,43,2012000,11000111001,0,3,4,9,7,12,16,6,27,12,2,35,2,42,3,0,7,52,31,60
1594,797,1,43,1002112,1100011101,2,2,6,5,4,15,18,15,14,22,20,18,23,45,2,30,4,60,16,67
1595,1595,0,24,2012002,11000111011,2,0,6,0,9,14,18,8,0,14,4,37,4,44,5,2,9,54,33,62
1596,399,2,43,112210,110001111,0,4,0,3,9,8,0,8,22,27,29,30,12,23,28,45,33,64,44,34
1597,1597,0,43,2012011,11000111101,1,2,1,2,11,16,1,10,2,16,6,39,6,46,7,4,11,56,35,64
1598,799,1,24,1002121,1100011111,1,4,1,7,6,0,1,17,16,24,22,20,25,0,4,32,6,62,18,69
1599,1599,0,24,2012020,11000111111,0,4,3,4,0,1,3,12,4,18,8,0,8,1,9,6,13,58,37,66
1600,25,6,7,221,11001,1,0,4,3,12,8,6,2,25,25,25,25,25,25,25,25,25,25,25,25
1601,1601,0,19,2012022,11001000001,2,1,5,6,2,3,5,14,6,20,10,2,10,3,11,8,15,60,39,68
1602,801,1,19,1002200,1100100001,0,1,3,9,8,2,3,19,18,26,24,22,27,2,6,34,8,64,20,71
1603,1603,0,19,2012101,11001000011,1,3,0,8,4,5,7,16,8,22,12,4,12,5,13,10,17,62,41,70
1604,401,2,4,112212,110010001,2,1,2,5,11,10,2,10,24,29,31,32,14,25,30,47,35,66,46,36
1605,1605,0,4,2012110,11001000101,0,0,2,10,6,7,9,18,10,24,14,6,14,7,15,12,19,64,43,72
1606,803,1,4,1002202,1100100011,2,3,5,0,10,4,5,21,20,28,26,24,29,4,8,36,10,66,22,0
1607,1607,0,60,2012112,11001000111,2,2,4,1,8,9,11,20,12,26,16,8,16,9,17,14,21,66,45,1
1608,201,3,4,21110,11001001,0,1,5,3,6,14,11,17,27,15,16,37,29,13,42,24,18,0,59,55
1609,1609,0,24,2012121,11001001001,1,4,6,3,10,11,13,22,14,28,18,10,18,11,19,16,23,1,47,3
1610,805,1,4,1002211,1100100101,1,0,0,2,12,6,7,0,22,30,28,26,31,6,10,38,12,1,24,2
1611,1611,0,4,2012200,11001001011,0,1,1,5,12,13,15,1,16,30,20,12,20,13,21,18,25,3,49,5
1612,403,2,4,112221,110010011,1,3,4,7,0,12,4,12,26,0,33,34,16,27,32,49,37,1,48,38
1613,1613,0,4,2012202,11001001101,2,3,3,7,1,15,17,3,18,1,22,14,22,15,23,20,27,5,51,7
1614,807,1,24,1002220,1100100111,0,2,2,4,1,8,9,2,24,1,30,28,33,8,12,40,14,3,26,4
1615,1615,0,24,2012211,11001001111,1,0,5,9,3,0,0,5,20,3,24,16,24,17,25,22,29,7,53,9
1616,101,4,7,10202,1100101,2,1,3,2,10,16,6,9,14,8,27,19,15,7,48,42,40,34,30,28
1617,1617,0,14,2012220,11001010001,0,2,0,0,5,2,2,7,22,5,26,18,26,19,27,24,31,9,55,11
1618,809,1,14,1002222,1100101001,2,4,4,6,3,10,11,4,26,3,32,30,35,10,14,42,16,5,28,6
1619,1619,0,14,2012222,11001010011,2,4,2,2,7,4,4,9,24,7,28,20,28,21,29,26,33,11,57,13
1620,405,2,7,120000,110010101,0,0,6,9,2,14,6,14,28,2,35,36,18,29,34,51,39,3,50,40
1621,1621,0,7,2020001,11001010101,1,1,4,4,9,6,6,11,26,9,30,22,30,23,31,28,35,13,59,15
1622,811,1,48,1010001,1100101011,1,1,6,8,5,12,13,6,28,5,34,32,37,12,16,44,18,7,30,8
1623,1623,0,48,2020010,11001010111,0,3,6,6,11,8,8,13,28,11,32,24,32,25,33,30,37,15,61,17
1624,203,3,12,21112,11001011,2,3,0,5,8,16,13,19,0,17,18,39,31,15,44,26,20,2,61,57
1625,1625,0,48,2020012,11001011001,2,0,1,8,0,10,10,15,1,13,34,26,34,27,35,32,39,17,63,19
1626,813,1,12,1010010,1100101101,0,3,1,10,7,14,15,8,1,7,36,34,39,14,18,46,20,9,32,10
1627,1627,0,24,2020021,11001011011,1,2,3,10,2,12,12,17,3,15,36,28,36,29,37,34,41,19,65,21
1628,407,2,12,120002,110010111,2,2,1,0,4,16,8,16,1,4,0,38,20,31,36,53,41,5,52,42
1629,1629,0,12,2020100,11001011101,0,4,5,1,4,14,14,19,5,17,1,30,38,31,39,36,43,21,67,23
1630,815,1,48,1010012,1100101111,2,0,3,1,9,16,17,10,3,9,1,36,41,16,20,48,22,11,34,12
1631,1631,0,48,2020102,11001011111,2,1,0,3,6,16,16,21,7,19,3,32,40,33,41,38,45,23,69,25
1632,51,5,7,1220,110011,0,1,2,7,12,0,13,5,22,20,14,10,8,4,51,51,51,51,51,51
1633,1633,0,48,2020111,11001100001,1,3,2,5,8,1,18,0,9,21,5,34,42,35,43,40,47,25,0,27
1634,817,1,12,1010021,1100110001,1,2,5,3,11,1,0,12,5,11,3,38,0,18,22,50,24,13,36,14
1635,1635,0,12,2020120,11001100011,0,0,4,7,10,3,1,2,11,23,7,36,1,37,45,42,49,27,2,29
1636,409,2,12,120011,110011001,1,4,3,2,6,1,10,18,3,6,2,40,22,33,38,55,43,7,54,44
1637,1637,0,12,2020122,11001100101,2,2,6,9,12,5,3,4,13,25,9,38,3,39,47,44,51,29,4,31
1638,819,1,12,1010100,1100110011,0,4,0,5,0,3,2,14,7,13,5,40,2,20,24,52,26,15,38,16
1639,1639,0,36,2020201,11001100111,1,4,1,0,1,7,5,6,15,27,11,40,5,41,49,46,53,31,6,33
1640,205,3,7,21121,11001101,1,0,2,7,10,1,15,21,2,19,20,0,33,17,46,28,22,4,63,59
1641,1641,0,24,2020210,11001101001,0,1,3,2,3,9,7,8,17,29,13,1,7,43,51,48,55,33,8,35
1642,821,1,7,1010102,1100110101,2,1,2,7,2,5,4,16,9,15,7,1,4,22,26,54,28,17,40,18
1643,1643,0,24,2020212,11001101011,2,3,5,4,5,11,9,10,19,0,15,3,9,45,0,50,57,35,10,37
1644,411,2,48,120020,110011011,0,1,5,4,8,3,12,20,5,8,4,1,24,35,40,57,45,9,56,46
1645,1645,0,48,2020221,11001101101,1,0,0,6,7,13,11,12,21,2,17,5,11,0,2,52,59,37,12,39
1646,823,1,48,1010111,1100110111,1,3,4,9,4,7,6,18,11,17,9,3,6,24,28,56,30,19,42,20
1647,1647,0,48,2021000,11001101111,0,2,2,8,9,15,13,14,23,4,19,7,13,2,4,54,0,39,14,41
1648,103,4,31,10211,1100111,1,3,5,4,12,1,8,11,16,10,29,21,17,9,50,44,42,36,32,30
1649,1649,0,7,2021002,11001110001,2,4,4,10,11,0,15,16,25,6,21,9,15,4,6,56,2,41,16,43
1650,825,1,48,1010120,1100111001,0,0,6,0,6,9,8,20,13,19,11,5,8,26,30,58,32,21,44,22
1651,1651,0,48,2021011,11001110011,1,1,6,1,0,2,17,18,27,8,23,11,17,6,8,58,4,43,18,45
1652,413,2,31,120022,110011101,2,3,0,6,10,5,14,22,7,10,6,3,26,37,42,0,47,11,58,48
1653,1653,0,31,2021020,11001110101,0,3,1,3,2,4,0,20,0,10,25,13,19,8,10,1,6,45,20,47
1654,827,1,12,1010122,1100111011,2,2,1,2,8,11,10,22,15,21,13,7,10,28,32,1,34,23,46,24
1655,1655,0,12,2021022,11001110111,2,0,3,5,4,6,2,22,2,12,27,15,21,10,12,3,8,47,22,49
1656,207,3,31,21200,11001111,0,2,4,9,12,3,17,0,4,21,22,2,35,19,48,30,24,6,65,61
1657,1657,0,24,2021101,11001111001,1,2,5,7,6,8,4,1,4,14,29,17,23,12,14,5,10,49,24,51
1658,829,1,31,1010201,1100111101,1,4,3,4,10,13,12,1,17,23,15,9,12,30,34,3,36,25,48,26
1659,1659,0,12,2021110,11001111011,0,4,0,9,8,10,6,3,6,16,31,19,25,14,16,7,12,51,26,53
1660,415,2,48,120101,110011111,1,0,2,8,12,7,16,1,9,12,8,5,28,39,44,2,49,13,60,50
1661,1661,0,48,2021112,11001111101,2,1,2,0,10,12,8,5,8,18,33,21,27,16,18,9,14,53,28,55
1662,831,1,48,1010210,1100111111,0,1,5,6,12,15,14,3,19,25,17,11,14,32,36,5,38,27,50,28
1663,1663,0,24,2021121,11001111111,1,3,4,2,12,14,10,7,10,20,35,23,29,18,20,11,16,55,30,57
1664,13,7,2,111,1101,1,3,6,2,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1665,1665,0,65,2021200,11010000001,0,0,6,4,1,16,12,9,12,22,0,25,31,20,22,13,18,57,32,59
1666,833,1,7,1010212,1101000001,2,3,0,8,1,0,16,5,21,27,19,13,16,34,38,7,40,29,52,30
1667,1667,0,7,2021202,11010000011,2,2,1,6,3,1,14,11,14,24,2,27,33,22,24,15,20,59,34,61
1668,417,2,48,120110,110100001,0,2,4,10,1,9,18,3,11,14,10,7,30,41,46,4,51,15,62,52
1669,1669,0,48,2021211,11010000101,1,4,3,8,5,3,16,13,16,26,4,29,35,24,26,17,22,61,36,63
1670,835,1,48,1010221,1101000011,1,0,2,10,3,2,18,7,23,29,21,15,18,36,40,9,42,31,54,32
1671,1671,0,12,2021220,11010000111,0,1,5,10,7,5,18,15,18,28,6,31,37,26,28,19,24,63,38,65
1672,209,3,12,21202,11010001,2,4,6,0,1,5,0,2,6,23,24,4,37,21,50,32,26,8,67,63
1673,1673,0,31,2021222,11010001001,2,3,0,1,9,7,1,17,20,30,8,33,39,28,30,21,26,65,40,67
1674,837,1,12,1011000,1101000101,0,2,4,1,5,4,1,9,25,0,23,17,20,38,42,11,44,33,56,34
1675,1675,0,48,2022001,11010001011,1,0,2,3,11,9,3,19,22,1,10,35,41,30,32,23,28,0,42,69
1676,419,2,12,120112,110100011,2,4,6,1,3,11,1,5,13,16,12,9,32,43,48,6,53,17,64,54
1677,1677,0,12,2022010,11010001101,0,2,4,5,0,11,5,21,24,3,12,37,0,32,34,25,30,2,44,71
1678,839,1,29,1011002,1101000111,2,4,6,3,7,6,3,11,27,2,25,19,22,40,44,13,46,35,58,36
1679,1679,0,29,2022012,11010001111,2,4,6,7,2,13,7,0,26,5,14,39,2,34,36,27,32,4,46,0
1680,105,4,12,10220,1101001,0,0,0,6,1,3,10,13,18,12,31,23,19,11,52,46,44,38,34,32
1681,1681,0,12,2022021,11010010001,1,1,1,9,4,15,9,2,28,7,16,0,4,36,38,29,34,6,48,2
1682,841,1,12,1011011,1101001001,1,1,1,5,9,8,5,13,0,4,27,21,24,42,46,15,48,37,60,38
1683,1683,0,12,2022100,11010010011,0,3,3,0,6,0,11,4,1,9,18,2,6,38,40,31,36,8,50,4
1684,421,2,12,120121,110100101,1,1,1,3,5,13,3,7,15,18,14,11,34,45,50,8,55,19,66,56
1685,1685,0,12,2022102,11010010101,2,0,5,2,8,2,13,6,3,11,20,4,8,40,42,33,38,10,52,6
1686,843,1,12,1011020,1101001011,0,3,3,7,11,10,7,15,2,6,29,23,26,44,48,17,50,39,62,40
1687,1687,0,12,2022111,11010010111,1,2,0,4,10,4,15,8,5,13,22,6,10,42,44,35,40,12,54,8
1688,211,3,12,21211,11010011,1,1,1,2,3,7,2,4,8,25,26,6,39,23,52,34,28,10,69,65
1689,1689,0,9,2022120,11010011001,0,4,2,6,12,6,17,10,7,15,24,8,12,44,46,37,42,14,56,10
1690,845,1,12,1011022,1101001101,2,0,5,9,0,12,9,17,4,8,31,25,28,46,50,19,52,41,64,42
1691,1691,0,48,2022122,11010011011,2,1,4,8,1,8,0,12,9,17,26,10,14,46,48,39,44,16,58,12
1692,423,2,9,120200,110100111,0,3,3,5,7,15,5,9,17,20,16,13,36,0,52,10,57,21,68,58
1693,1693,0,9,2022201,11010011101,1,3,6,10,3,10,2,14,11,19,28,12,16,1,50,41,46,18,60,14
1694,847,1,9,1011101,1101001111,1,2,0,0,2,14,11,19,6,10,33,27,30,1,52,21,54,43,66,44
1695,1695,0,65,2022210,11010011111,0,0,1,1,5,12,4,16,13,21,30,14,18,3,52,43,48,20,62,16
1696,53,5,2,1222,110101,2,3,4,9,1,2,15,7,24,22,16,12,10,6,0,53,53,53,53,53
1697,1697,0,9,2022212,11010100001,2,2,3,3,7,14,6,18,15,23,32,16,20,5,1,45,50,22,64,18
1698,849,1,19,1011110,1101010001,0,4,2,2,4,16,13,21,8,12,35,29,32,3,1,23,56,45,68,46
1699,1699,0,19,2022221,11010100011,1,4,5,5,9,16,8,20,17,25,34,18,22,7,3,47,52,24,66,20
1700,425,2,19,120202,110101001,2,0,5,7,9,0,7,11,19,22,18,15,38,2,1,12,59,23,70,60
1701,1701,0,19,2100000,11010100101,0,1,0,7,11,1,10,22,19,27,36,20,24,9,5,49,54,26,68,22
